Using AOMedia Project AV1 Decoder v3.11.0
[ANGLE_READ] sym 1, injected 1, total_bits 1824, payload_bits 1824, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1825, payload_bits 1825, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1826, payload_bits 1826, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1827, payload_bits 1827, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1828, payload_bits 1828, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1829, payload_bits 1829, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1830, payload_bits 1830, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1831, payload_bits 1831, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1832, payload_bits 1832, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1833, payload_bits 1833, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1834, payload_bits 1834, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1835, payload_bits 1835, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1836, payload_bits 1836, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1837, payload_bits 1837, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1838, payload_bits 1838, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1839, payload_bits 1839, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1840, payload_bits 1840, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1841, payload_bits 1841, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1842, payload_bits 1842, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1843, payload_bits 1843, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1844, payload_bits 1844, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1845, payload_bits 1845, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1846, payload_bits 1846, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1847, payload_bits 1847, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1848, payload_bits 1848, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1849, payload_bits 1849, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1850, payload_bits 1850, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1851, payload_bits 1851, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1852, payload_bits 1852, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1853, payload_bits 1853, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1854, payload_bits 1854, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1855, payload_bits 1855, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1856, payload_bits 1856, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1857, payload_bits 1857, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1858, payload_bits 1858, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1859, payload_bits 1859, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1860, payload_bits 1860, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1861, payload_bits 1861, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1862, payload_bits 1862, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1863, payload_bits 1863, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1864, payload_bits 1864, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1865, payload_bits 1865, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1866, payload_bits 1866, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1867, payload_bits 1867, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1868, payload_bits 1868, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1869, payload_bits 1869, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1870, payload_bits 1870, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1871, payload_bits 1871, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1872, payload_bits 1872, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1873, payload_bits 1873, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1874, payload_bits 1874, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1875, payload_bits 1875, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1876, payload_bits 1876, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1877, payload_bits 1877, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1878, payload_bits 1878, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1879, payload_bits 1879, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1880, payload_bits 1880, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1881, payload_bits 1881, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1882, payload_bits 1882, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1883, payload_bits 1883, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1884, payload_bits 1884, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1885, payload_bits 1885, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1886, payload_bits 1886, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1887, payload_bits 1887, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1888, payload_bits 1888, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1889, payload_bits 1889, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1890, payload_bits 1890, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1891, payload_bits 1891, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1892, payload_bits 1892, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1893, payload_bits 1893, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1894, payload_bits 1894, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1895, payload_bits 1895, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1896, payload_bits 1896, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1897, payload_bits 1897, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1898, payload_bits 1898, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1899, payload_bits 1899, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1900, payload_bits 1900, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1901, payload_bits 1901, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1902, payload_bits 1902, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1903, payload_bits 1903, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1904, payload_bits 1904, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1905, payload_bits 1905, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1906, payload_bits 1906, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1907, payload_bits 1907, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1908, payload_bits 1908, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1909, payload_bits 1909, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1910, payload_bits 1910, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1911, payload_bits 1911, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1912, payload_bits 1912, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1913, payload_bits 1913, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1914, payload_bits 1914, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1915, payload_bits 1915, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1916, payload_bits 1916, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1917, payload_bits 1917, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1918, payload_bits 1918, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1919, payload_bits 1919, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1920, payload_bits 1920, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1921, payload_bits 1921, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1922, payload_bits 1922, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1923, payload_bits 1923, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1924, payload_bits 1924, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1925, payload_bits 1925, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1926, payload_bits 1926, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1927, payload_bits 1927, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1928, payload_bits 1928, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1929, payload_bits 1929, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1930, payload_bits 1930, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1931, payload_bits 1931, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1932, payload_bits 1932, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1933, payload_bits 1933, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1934, payload_bits 1934, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1935, payload_bits 1935, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1936, payload_bits 1936, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1937, payload_bits 1937, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1938, payload_bits 1938, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1939, payload_bits 1939, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1940, payload_bits 1940, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1941, payload_bits 1941, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1942, payload_bits 1942, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1943, payload_bits 1943, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1944, payload_bits 1944, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1945, payload_bits 1945, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1946, payload_bits 1946, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1947, payload_bits 1947, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1948, payload_bits 1948, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1949, payload_bits 1949, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1950, payload_bits 1950, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1951, payload_bits 1951, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1952, payload_bits 1952, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1953, payload_bits 1953, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1954, payload_bits 1954, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1955, payload_bits 1955, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1956, payload_bits 1956, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1957, payload_bits 1957, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1958, payload_bits 1958, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1959, payload_bits 1959, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1960, payload_bits 1960, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1961, payload_bits 1961, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1962, payload_bits 1962, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1963, payload_bits 1963, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 1964, payload_bits 1964, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1965, payload_bits 1965, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1966, payload_bits 1966, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1967, payload_bits 1967, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1968, payload_bits 1968, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1969, payload_bits 1969, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1970, payload_bits 1970, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1971, payload_bits 1971, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1972, payload_bits 1972, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1973, payload_bits 1973, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1974, payload_bits 1974, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1975, payload_bits 1975, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1976, payload_bits 1976, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1977, payload_bits 1977, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1978, payload_bits 1978, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1979, payload_bits 1979, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1980, payload_bits 1980, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1981, payload_bits 1981, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1982, payload_bits 1982, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1983, payload_bits 1983, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 1984, payload_bits 1984, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1985, payload_bits 1985, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1986, payload_bits 1986, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1987, payload_bits 1987, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1988, payload_bits 1988, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1989, payload_bits 1989, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1990, payload_bits 1990, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1991, payload_bits 1991, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 1992, payload_bits 1992, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1993, payload_bits 1993, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1994, payload_bits 1994, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 1995, payload_bits 1995, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 1996, payload_bits 1996, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1997, payload_bits 1997, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 1998, payload_bits 1998, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 1999, payload_bits 1999, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2000, payload_bits 2000, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2001, payload_bits 2001, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2002, payload_bits 2002, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2003, payload_bits 2003, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2004, payload_bits 2004, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2005, payload_bits 2005, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2006, payload_bits 2006, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2007, payload_bits 2007, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2008, payload_bits 2008, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2009, payload_bits 2009, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2010, payload_bits 2010, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2011, payload_bits 2011, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2012, payload_bits 2012, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2013, payload_bits 2013, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2014, payload_bits 2014, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2015, payload_bits 2015, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 2016, payload_bits 2016, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2017, payload_bits 2017, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2018, payload_bits 2018, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2019, payload_bits 2019, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2020, payload_bits 2020, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2021, payload_bits 2021, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2022, payload_bits 2022, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2023, payload_bits 2023, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2024, payload_bits 2024, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2025, payload_bits 2025, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2026, payload_bits 2026, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2027, payload_bits 2027, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 2028, payload_bits 2028, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2029, payload_bits 2029, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2030, payload_bits 2030, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2031, payload_bits 2031, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2032, payload_bits 2032, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2033, payload_bits 2033, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2034, payload_bits 2034, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2035, payload_bits 2035, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2036, payload_bits 2036, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2037, payload_bits 2037, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2038, payload_bits 2038, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2039, payload_bits 2039, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2040, payload_bits 2040, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2041, payload_bits 2041, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2042, payload_bits 2042, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2043, payload_bits 2043, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 3, injected 1, total_bits 2044, payload_bits 2044, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2045, payload_bits 2045, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2046, payload_bits 2046, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2047, payload_bits 2047, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2048, payload_bits 2048, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2049, payload_bits 2049, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2050, payload_bits 2050, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2051, payload_bits 2051, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2052, payload_bits 2052, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2053, payload_bits 2053, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2054, payload_bits 2054, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2055, payload_bits 2055, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2056, payload_bits 2056, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2057, payload_bits 2057, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2058, payload_bits 2058, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2059, payload_bits 2059, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2060, payload_bits 2060, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2061, payload_bits 2061, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2062, payload_bits 2062, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2063, payload_bits 2063, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 2064, payload_bits 2064, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2065, payload_bits 2065, keyword_buffer 220022, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2066, payload_bits 2066, keyword_buffer 440044, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2067, payload_bits 2067, keyword_buffer 880088, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2068, payload_bits 2068, keyword_buffer 100110, end_found 0
[ANGLE_READ] sym 6, injected 0, total_bits 2069, payload_bits 2069, keyword_buffer 200220, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2070, payload_bits 2070, keyword_buffer 400440, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2071, payload_bits 2071, keyword_buffer 800880, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2072, payload_bits 2072, keyword_buffer 001100, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2073, payload_bits 2073, keyword_buffer 002200, end_found 0
[ANGLE_READ] sym 4, injected 0, total_bits 2074, payload_bits 2074, keyword_buffer 004400, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2075, payload_bits 2075, keyword_buffer 008800, end_found 0
[ANGLE_READ] sym 5, injected 1, total_bits 2076, payload_bits 2076, keyword_buffer 011001, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2077, payload_bits 2077, keyword_buffer 022002, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2078, payload_bits 2078, keyword_buffer 044004, end_found 0
[ANGLE_READ] sym 0, injected 0, total_bits 2079, payload_bits 2079, keyword_buffer 088008, end_found 0
[ANGLE_READ] sym 1, injected 1, total_bits 2080, payload_bits 2080, keyword_buffer 110011, end_found 0
[ANGLE_READ] sym 2, injected 0, total_bits 2081, payload_bits 2081, keyword_buffer 220022, end_found 0
