Using AOMedia Project AV1 Encoder v3.11.0
[HIDE] rd_plus:   5652, rd_minus:   4210, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1259 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    336, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1260 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3690, rd_minus:   3742, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1261 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  13924, rd_minus:  12102, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1262 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11118, rd_minus:  11442, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1263 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1336, rd_minus:   2080, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1264 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4252, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1265 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  14674, rd_minus:  13036, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1266 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    316, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1267 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3200, rd_minus:   5896, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1268 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1514, rd_minus:   1296, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1269 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2826, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1270 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2220, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1271 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7036, rd_minus:  14368, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1272 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4358, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1273 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     84, rd_minus:     82, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1274 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1516, rd_minus:   1452, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1275 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4112, rd_minus:   5098, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1276 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2406, rd_minus:   2658, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1277 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    854, rd_minus:   1212, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1278 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4112, rd_minus:   4312, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1279 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4530, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1280 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9824, rd_minus:   9708, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1281 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4932, rd_minus:   4556, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1282 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8172, rd_minus:   5928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1283 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    430, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1284 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5736, rd_minus:   5992, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1285 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2868, rd_minus:   3162, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1286 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8938, rd_minus:   7274, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1287 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    578, rd_minus:    450, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1288 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    238, rd_minus:    234, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1289 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2650, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1290 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4400, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1291 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6868, rd_minus:   6884, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1292 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4070, rd_minus:   4548, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1293 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4940, rd_minus:   3982, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1294 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10668, rd_minus:   9788, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1295 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5850, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1296 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5964, rd_minus:   5388, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1297 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6336, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1298 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6624, rd_minus:   7492, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1299 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8252, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1300 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5684, rd_minus:   7290, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1301 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4864, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1302 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4952, rd_minus:   5192, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1303 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3662, rd_minus:   4036, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1304 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1764, rd_minus:   2102, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1305 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10362, rd_minus:  11442, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1306 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     84, rd_minus:     84, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1307 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  14346, rd_minus:  14902, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1308 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7644, rd_minus:   7582, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1309 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    884, rd_minus:   2172, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1310 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2164, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1311 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1170, rd_minus:   1338, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1312 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1952, rd_minus:   1438, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1313 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3920, rd_minus:   4610, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1314 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5760, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1315 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9448, rd_minus:  10608, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1316 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9534, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1317 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3522, rd_minus:   4372, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1318 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4484, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1319 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6290, rd_minus:   3916, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1320 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    726, rd_minus:    766, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1321 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    872, rd_minus:    872, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1322 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1564, rd_minus:   1490, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1323 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4994, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1324 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1684, rd_minus:   2192, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1325 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10800, rd_minus:   9266, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1326 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4418, rd_minus:   4804, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1327 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8680, rd_minus:  10278, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1328 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6844, rd_minus:   7260, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1329 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5080, rd_minus:   6688, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1330 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   8368, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1331 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    222, rd_minus:    338, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1332 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2528, rd_minus:   5708, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1333 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2160, rd_minus:   3528, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1334 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6122, rd_minus:   6032, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1335 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3980, rd_minus:   4040, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1336 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2974, rd_minus:   3158, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1337 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    790, rd_minus:    848, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1338 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2480, rd_minus:   1396, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1339 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2632, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1340 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1662, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1341 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1800, rd_minus:   1762, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1342 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    500, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1343 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    518, rd_minus:    388, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1344 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    326, rd_minus:    506, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1345 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    232, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1346 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    446, rd_minus:    442, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1347 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    318, rd_minus:    348, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1348 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    258, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1349 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3204, rd_minus:   1620, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1350 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3920, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1351 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16246, rd_minus:   8298, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1352 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3352, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1353 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6344, rd_minus:   8164, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1354 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1888, rd_minus:   2292, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1355 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5980, rd_minus:   6272, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1356 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2560, rd_minus:   2204, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1357 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2808, rd_minus:   2850, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1358 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2782, rd_minus:   2928, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1359 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4480, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1360 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5382, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1361 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8072, rd_minus:   9832, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1362 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2874, rd_minus:   2994, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1363 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1336, rd_minus:   1222, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1364 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    104, rd_minus:    206, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1365 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:    894, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1366 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1538, rd_minus:   1792, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1367 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2408, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1368 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4436, rd_minus:   5448, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1369 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   6284, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1370 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2790, rd_minus:   3056, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1371 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   2634, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1372 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2418, rd_minus:   2944, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1373 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   8888, rd_minus:   8142, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1374 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9126, rd_minus:  11068, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1375 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4044, rd_minus:   3292, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1376 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   6852, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1377 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   4964, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1378 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4452, rd_minus:   4752, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1379 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    550, rd_minus:    546, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1380 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7088, rd_minus:   7838, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1381 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4408, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1382 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4600, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1383 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    532, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1384 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1440, rd_minus:   1564, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1385 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   9844, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1386 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2442, rd_minus:   2264, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1387 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3796, rd_minus:   4304, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1388 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  11134, rd_minus:  11314, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1389 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    618, rd_minus:    588, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1390 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   1750, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1391 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5642, rd_minus:   7568, [ANGLE_HIDE] embedded 1, written_angle 5, bit_index 1392 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3528, rd_minus:   4448, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1393 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1430, rd_minus:    694, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1394 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4606, rd_minus:   3070, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1395 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4520, rd_minus:   4612, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1396 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3472, rd_minus:   3526, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1397 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  10048, rd_minus:  10286, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1398 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2066, rd_minus:   2226, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1399 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4692, rd_minus:   6832, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1400 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1408, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1401 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1024, rd_minus:   1460, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1402 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5322, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1403 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1540, rd_minus:   1284, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1404 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2796, rd_minus:   4136, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1405 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3300, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1406 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   9798, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1407 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7752, rd_minus:   8140, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1408 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   2984, rd_minus:   4104, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1409 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    462, rd_minus:    604, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1410 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3600, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1411 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4324, rd_minus:   5280, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1412 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4700, rd_minus:  10166, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1413 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   7450, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1414 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3836, rd_minus:   4640, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1415 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3844, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1416 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1152, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1417 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   7836, rd_minus:   7920, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1418 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4716, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1419 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  20166, rd_minus:  20264, [ANGLE_HIDE] embedded 1, written_angle 3, bit_index 1420 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1760, rd_minus:   1884, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1421 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4960, rd_minus:   5288, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1422 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   5498, rd_minus:   7136, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1423 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    964, rd_minus:     -1, [ANGLE_HIDE] embedded 1, written_angle 1, bit_index 1424 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:     -1, rd_minus:   3606, [ANGLE_HIDE] embedded 0, written_angle 6, bit_index 1425 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3012, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1426 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  22348, rd_minus:  17048, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1427 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   4824, rd_minus:   4956, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1428 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   3774, rd_minus:   4042, [ANGLE_HIDE] embedded 0, written_angle 4, bit_index 1429 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:  16242, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1430 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:    338, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1431 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1456, rd_minus:     -1, [ANGLE_HIDE] embedded 0, written_angle 0, bit_index 1432 / 8216, payload_bits 8192, end_bits 24
[HIDE] rd_plus:   1488, rd_minus:   1488, [ANGLE_HIDE] embedded 0, written_angle 2, bit_index 1433 / 8216, payload_bits 8192, end_bits 24
